,Epsilon,Eval_val,K,Opt_val,clustertime,index,satisfy,setuptime,solvetime
93,2.096179992453126e-05,0.6,800.0,-0.0007774701739515628,6.028519892692566,83.7,0.6,0.052394700050354,8.618052411079407
94,2.682695795279727e-05,0.8,800.0,-0.0006621824780403695,6.028519892692566,84.6,0.8,0.052394700050354,10.087807297706604
95,3.4333200182819924e-05,0.8,800.0,-0.0005970874569401525,6.028519892692566,85.5,0.8,0.052394700050354,9.252524304389954
96,4.3939705607607866e-05,0.8,800.0,-0.0004664627302769698,6.028519892692566,86.4,0.8,0.052394700050354,8.793550705909729
97,5.623413251903491e-05,0.9,800.0,-0.00038406732849403957,6.028519892692566,87.3,0.9,0.052394700050354,8.061272525787354
98,7.196856730011514e-05,0.9,800.0,-0.00028156111161532977,6.028519892692566,88.2,0.9,0.052394700050354,6.761325192451477
99,9.21055317689482e-05,0.9,800.0,-0.00018193101923444547,6.028519892692566,89.1,0.9,0.052394700050354,8.786836004257202
100,0.00011787686347935866,0.9,800.0,-6.607231288457624e-05,6.028519892692566,90.0,0.9,0.052394700050354,9.39134747982025
101,0.0001508590708600179,0.9,800.0,6.1650423928813e-05,6.028519892692566,90.9,0.9,0.052394700050354,6.258797955513001
102,0.00019306977288832493,1.0,800.0,0.00020049348280946514,6.028519892692566,91.8,1.0,0.052394700050354,4.055211591720581
103,0.00024709112279856045,1.0,800.0,0.00034885238629033053,6.028519892692566,92.7,1.0,0.052394700050354,2.9639400243759155
104,0.000316227766016838,1.0,800.0,0.0005152371177024658,6.028519892692566,93.6,1.0,0.052394700050354,2.986861515045166
105,1e-05,0.5,900.0,-0.0007471696698472914,0.0,94.5,0.5,0.06502811908721924,6.3598730087280275
106,1.2798022139979525e-05,0.5,900.0,-0.0005747152209751759,0.0,95.4,0.5,0.06502811908721924,3.5987143516540527
107,1.6378937069540644e-05,0.6,900.0,-0.0006669536420065727,0.0,96.3,0.6,0.06502811908721924,6.140206527709961
108,2.096179992453126e-05,0.7,900.0,-0.0004885320211817973,0.0,97.2,0.7,0.06502811908721924,4.750023102760315
109,2.682695795279727e-05,0.8,900.0,-0.00051404028798221,0.0,98.1,0.8,0.06502811908721924,5.14088282585144
110,3.4333200182819924e-05,0.8,900.0,-0.000499462440940752,0.0,99.0,0.8,0.06502811908721924,6.155347800254821
111,4.3939705607607866e-05,0.9,900.0,-0.00035930011342868735,0.0,99.9,0.9,0.06502811908721924,3.872584104537964
112,5.623413251903491e-05,0.9,900.0,-0.00027880109138843573,0.0,100.8,0.9,0.06502811908721924,4.160798287391662
113,7.196856730011514e-05,0.9,900.0,-0.00019052893990137334,0.0,101.7,0.9,0.06502811908721924,2.4280315160751345
114,9.21055317689482e-05,0.9,900.0,-0.00010091661819200902,0.0,102.6,0.9,0.06502811908721924,2.283113884925842
115,0.00011787686347935866,0.9,900.0,-4.29433579778195e-06,0.0,103.5,0.9,0.06502811908721924,2.297570323944092
116,0.0001508590708600179,0.9,900.0,9.84785833191014e-05,0.0,104.4,0.9,0.06502811908721924,3.3956507205963136
117,0.00019306977288832493,1.0,900.0,0.00020956070326413353,0.0,105.3,1.0,0.06502811908721924,3.245628523826599
118,0.00024709112279856045,1.0,900.0,0.0003495163613097542,0.0,106.2,1.0,0.06502811908721924,2.309824728965759
119,0.000316227766016838,1.0,900.0,0.0005198907026656406,0.0,107.1,1.0,0.06502811908721924,2.4966339826583863
